sha256,duplicate_count,total_wasted_bytes,paths,category
47c16685b9498dddee8d46cdf064ffed6892215d10f09a9c2a5296dd06487dec,13,11840400,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_after_duration_menu_attempt_1_1781033460.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781033461.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781033462.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781033463.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781033461.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781033462.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781033463.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_option_after_duration_menu_duration_10s_1781033458.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781033460.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781033462.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781033461.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781033462.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781033463.png,LIKELY_SAFE
bb9f8df61474d25e71fa00722318cd387396ca1736605e1248821cc0de3d3af8,3,8388608,backup_temp/storage/real_chrome_profile/BrowserMetrics-spare.pma | chrome_mapper_profile/BrowserMetrics-spare.pma | storage/real_chrome_profile/BrowserMetrics-spare.pma,LIKELY_SAFE
4a5eac156be6720a1d76acd3f9c3226b9942a8c41a99bb157246c467bce199b5,10,11276217,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1780949305.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1780949306.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780949304.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780949305.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780949307.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1780949305.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1780949306.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780949304.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780949306.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780949307.png,LIKELY_SAFE
a34f4c92f76c44c61dbde8bda0c0c7d58f0a9854b27ec9eb021ff6f40848419a,4,9224895,storage/real_chrome_profile/Default/Cache/Cache_Data/f_000a37 | storage/real_chrome_profile/Default/Cache/Cache_Data/f_000b3b | storage/real_chrome_profile/Default/Cache/Cache_Data/f_000dbe | storage/real_chrome_profile/Default/Cache/Cache_Data/f_000ea2,LIKELY_SAFE
7db70748432122c3ea2170e545c85199a0dea60fe332f6ba6a9edb31ab09e556,14,11096085,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_after_duration_menu_attempt_1_1781100812.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781100819.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781100833.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781100848.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781100823.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781100834.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781100854.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_option_after_duration_menu_duration_10s_1781100804.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781100814.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781100829.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781100844.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781100824.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781100839.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781100859.png,LIKELY_SAFE
ff6c4b5e5c54b7a3016376712a2535291786811a260906482be5b2b3c1b7b352,2,5839495,chrome_mapper_profile/Default/Cache/Cache_Data/f_000130 | storage/real_chrome_profile/Default/Cache/Cache_Data/f_000ae6,LIKELY_SAFE
57493b0b7439e84c7b1e253636ee0bc28fdbddc3656465aef53f7dc9a78a6912,13,10777596,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781197743.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781197749.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781197757.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781197736.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781197745.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781197751.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781197757.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781197740.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781197748.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781197754.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781197747.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781197753.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781197759.png,LIKELY_SAFE
db58c3c899fc848a093101ec4a8ff9024c718a3fa98b644fe8417da61f9ac8b2,12,10636703,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781106979.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781106996.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781107013.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781106973.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781106983.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781107001.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781107016.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781106976.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781107008.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781106988.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781107004.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781107019.png,LIKELY_SAFE
3eee86850103ec553f391ee7eed00dfefac8b74818791251a1f77b6a079e39d7,14,10687625,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_after_duration_menu_attempt_1_1780938519.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1780938520.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1780938521.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1780938522.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780938520.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780938521.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1780938522.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_option_after_duration_menu_duration_10s_1780938517.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1780938519.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1780938520.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1780938521.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780938520.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780938521.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1780938522.png,LIKELY_SAFE
17d6d06cc4eb055967fa7605159553c27adfab6a8bea287608ce32a2ebbf8352,13,10509528,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_after_duration_menu_attempt_1_1781115593.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781115593.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781115594.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781115595.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781115594.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781115595.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_option_after_duration_menu_duration_10s_1781115590.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781115593.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781115594.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781115595.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781115594.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781115595.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781115596.png,LIKELY_SAFE
157bb72740aeeeed325792777492d9082ff5bb259601fd27bfadff425acf3881,2,5589528,chrome_mapper_profile/Default/Cache/Cache_Data/f_000132 | storage/real_chrome_profile/Default/Cache/Cache_Data/f_000ae8,LIKELY_SAFE
329b20f56d6438f20aef784d9bd7b686dd16550dc84967bb5be3dc0a1c29ce18,4,8212392,backup_temp/storage/real_chrome_profile/optimization_guide_model_store/15/EEE9864B3DB2E922/78F65B19FEC4EA67/model.tflite | chrome_mapper_profile/optimization_guide_model_store/15/EEE9864B3DB2E922/3075B528CE0933E5/model.tflite | storage/browser_session/optimization_guide_model_store/15/EEE9864B3DB2E922/3C0E6C0687EA76E6/model.tflite | storage/real_chrome_profile/optimization_guide_model_store/15/EEE9864B3DB2E922/78F65B19FEC4EA67/model.tflite,LIKELY_SAFE
6930fbc3279e508893eb1e5c07b7eaf55ea3efa4c3b18b7870ec562146305c09,3,7265802,assets/music/soft_feminine_bg.mp3 | backup_temp/assets/music/soft_feminine_bg.mp3 | backup_temp/backup_temp/assets/music/soft_feminine_bg.mp3,LIKELY_SAFE
a097df30f9b5458dee2cb791b4ffef0d5f0906142143d56be1dac0a061e7481c,2,5418751,archive/legacy_outputs/20260611_235927_308_dc20bc1f/final/FINAL_BRANDED_VIDEO.mp4 | archive/legacy_outputs/20260611_235927_308_dc20bc1f/publish/FINAL_BRANDED_VIDEO.mp4,LIKELY_SAFE
63ceb06b48fc6d4eddd3c28d351c2d32c283c9192d5df6e191162d5b13f182cd,13,9964212,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781101661.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781101668.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781101676.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781101656.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781101663.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781101670.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781101678.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781101659.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781101666.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781101674.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781101665.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781101672.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781101680.png,LIKELY_SAFE
b5b0de08a38e1931a3288851a70513774c5af1ca7766048ff3602ae7ba4681e7,2,5313795,outputs/runs/20260611_235927_308_dc20bc1f/debug/forensic/test_drawtext_burn_v7.mp4 | outputs/runs/20260611_235927_308_dc20bc1f/final/branding_staging/FINAL_RUNWAY_PHASE_I_SUBTITLED.mp4,LIKELY_SAFE
0a14dc33adfe4347242ee55f2e2114af32ed7249f5555a6ebc454aed3a776790,2,5211984,chrome_mapper_profile/Default/Cache/Cache_Data/f_0000ef | chrome_mapper_profile/Default/Cache/Cache_Data/f_00016c,LIKELY_SAFE
e7e05886d0127ceb454a767be8adba0e4c38d39dfff985f85bdc9592c1cb18b3,2,5211344,outputs/runs/20260611_235927_308_dc20bc1f/debug/forensic/test_fc_ass.mp4 | outputs/runs/20260611_235927_308_dc20bc1f/debug/forensic/test_full_ass_burn.mp4,LIKELY_SAFE
a8f09b00383774fd4a4be12e0d4be7f175a27899a49e44ee106f4df4b5e1d738,2,5102793,archive/legacy_outputs/20260611_235927_308_dc20bc1f/final/FINAL_BRANDED_VIDEO_v2.mp4 | archive/legacy_outputs/20260611_235927_308_dc20bc1f/publish/FINAL_BRANDED_VIDEO_v2.mp4,LIKELY_SAFE
f99d17189801e227f1dabe94491fb13de3c1d0331af793d46f20bb1806d51c75,13,9381648,project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781214188.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781214197.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_aspect_ratio_menu_1781214204.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781214183.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781214189.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781214199.png | project_brain/runway_live_smoke_artifacts/phase_i_live_chip_detect_before_duration_menu_1781214206.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781214186.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781214195.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_initial_1781214203.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781214192.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781214200.png | project_brain/runway_live_smoke_artifacts/phase_i_live_video_chips_prepared_1781214208.png,LIKELY_SAFE
d345981eecbee7e9e7b307deafcb41677a871e03de3bb14bb0b35aaa57995af7,2,4958871,archive/legacy_outputs/20260611_235927_308_dc20bc1f/final/FINAL_BRANDED_VIDEO_v3.mp4 | archive/legacy_outputs/20260611_235927_308_dc20bc1f/publish/FINAL_BRANDED_VIDEO_v3.mp4,LIKELY_SAFE
9dd40da6a620f7229072cd7b8b660bf6fc3f72734165b92f85c9d4d161fcc6fd,12,8636881,project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214212.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214261.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214309.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214357.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214406.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214455.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214504.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214552.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214601.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214650.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214699.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_3_1781214747.png,LIKELY_SAFE
827d155a6dec03bc030cacd45a5bbf9329807801efeec82de566ab394449882c,9,8229664,project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213429.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213477.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213526.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213575.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213624.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213672.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213729.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213778.png | project_brain/runway_live_smoke_artifacts/phase_i_live_strict_completion_pending_clip_2_1781213827.png,LIKELY_SAFE
